id,created,title,content,tags,product,topic,firefoxversion,releaseweek,day
1217029,1525910578,Restore previous session from old profile after re-install,"<p>I had to restore my hard drive and re-install FireFox, when that happened a new profile was created and the old profile folder is on my desktop.  How do I get all my pinned tabs back from the old profile folder?
</p>",firefox-600;other;desktop;windows-10;,firefox,other,60,1,1
1217032,1525914725,Suggestions can't be disabled in search bar?,"<p>I have disabled search suggestions in the Options-&gt;Search page. If I use the address bar for searching, suggestions are disabled. However, if I have the  “Add search bar in tool bar” option selected, and type a letter in the search bar, I still get items from my search history displayed in a drop-down box. 
</p><p>In the attached screen shot you can see the relevant page from about:config and the drop-down box. 
</p><p>Is there a way to disable these suggestions?
</p><p>(Firefox 59.0.3 / Windows 7 pro)
</p>",privacy-and-security_1;firefox-590;desktop;windows-7;,firefox,privacy-and-security,60,1,1
1217035,1525919741,Can I disable notification dots from appearing in email tab icons?,"<p>Small blue dots appear beneath tab icons, presumably to indicate incoming mail or some change or other.  I want to prevent these dots from appearing on my tab icons.  Using Firefox for Mac OS, version 59.0.2 (64-bit).
</p>",firefox-5902;customize;desktop;firefox-590;mac-os;,firefox,customize,60,1,1
1217036,1525920114,"Big fan of Firefox and very satisfied with this browser for the most part. However, when I use Facebook, FF turns to complete mush. Does not WANT to work right.","<p>Hi folks. Really dig FF 99.9999% of the time, but when I get on Facebook, forgetaboutit. It damn near comes to a complete stop instantly when I get on FACEBOOK. ALL, and I mean ALL, other sites on both my desk top and laptop I can breeze right on thru with NO issues...SUPER FAST.  With FB, there is a HUGE delay in response to anything clicked on. The scrolling, man, I can spin the wheel to roll the page up or down and nothing happens until I spin the wheel more. Put the pointer on the side scroll up and down arrows and it does not respond well either. ALWAYS in a delay. 
</p><p>Currently using W7 64 bit SP1 which I just re-installed, and it is up to date. Really believe I started to have this issue as far back as 52.
</p>",firefox-600;desktop;fix-problems;windows-7;facebook;slowness-and-hanging;,firefox,fix-problems,60,1,1
1217037,1525920597,Bookmarks completely missing and can not be restored since 60.0 update,"<p>All my bookmarks are gone especially ones that are important to my work.
I tried to restore but I get an error saying unable to process backup.
</p><p>Why is this happening and so anti user?
any answer to this would be appreciated.
</p><p>thanks
</p>",bookmarks;desktop;firefox-600;windows-10;escalate;dataloss;,firefox,bookmarks,60,1,1
1217040,1525926116,Getting message critical update of flashplayer not found. Install then process,"<p>While connecting to other links this is the message which I get 'critical update of flashplayer not found. Install then process'.  Web page does not respond and then I get other message URL failed.
</p>",firefox-590;desktop;fix-problems;windows-7;,firefox,fix-problems,60,1,1
1217041,1525926243,“Take Firefox with You” introduction on 9-MAY-2018 proved to be a disaster when the computer page DID NOT bring me back to the regular Firefox start page.,"<p>“Take Firefox with You” introduction on 9-MAY-2018 proved to be a disaster when the computer page DID NOT bring me back to the regular Firefox start page.
</p><pre> Why was this allowed to happen ?
</pre>",firefox-600;sync;desktop;windows-10;needsinfo;,firefox,sync,60,1,1
1217043,1525927332,"Manage cookies and site data box missing bottom ""remove selected"" etc","<p>In the Firefox update that was installed today, I find that I cannot remove individual cookies because the ""Manage Cookies and Site Data"" box is missing the bottom section (Remove selected, remove all shown, cancel, save changes). In every help section, the graphic shows  the bottom section, but when I follow the steps, the Manage Cookies and Site Data box ends at the bottom with the last listed cookie. There are no options to remove, cancel, etc.
</p>",firefox-600;cookies;desktop;windows-10;,firefox,cookies,60,1,1
1217044,1525927900,how to update add-ons deployed from registry automatically?,"<p>Hi guys,
i have a Firefox Add-on deployed by my desktop application via registry modification mentioned in <a href=""https://developer.mozilla.org/en-US/Add-ons/WebExtensions/Alternative_distribution_options/Add-ons_in_the_enterprise#Installation_using_the_Windows_registry"" rel=""nofollow"">https://developer.mozilla.org/en-US/Add-ons/WebExtensions/Alternative_distribution_options/Add-ons_in_the_enterprise#Installation_using_the_Windows_registry</a>
And i also uploaded it to AMO.
</p><p>I know that when user install my add-on from AMO, firefox updates it automatically when i upload a new version.
My question is for those installed from my desktop application, how do i update such plugins?
</p><p>i see following description in <a href=""https://developer.mozilla.org/en-US/Add-ons/Distribution:"" rel=""nofollow"">https://developer.mozilla.org/en-US/Add-ons/Distribution:</a>
""To enable Firefox to automatically update self-distributed add-ons, the URL where Firefox can find updates needs to be included in the add-on manifest's update_link key. Self-distributed add-ons that don't have an update URL check AMO for updates and are updated to a listed version, if one is available.""
does it mean Firefox updates it automatically when new version is available in AMO as long as i dont have ""update_url"" in manifest?
</p><p>Regards
Herb
</p>",other;desktop;add-ons;,firefox,other,60,1,1
1217045,1525928718,"Every site listed as insecure, but I don't have any anti virus softwatre","<p>Every website I visit I get a page that says website is not secure. I am not able to override via a certificate, and I have a new Mac computer, so no anti virus software should be interfering.
</p>",privacy-and-security_1;desktop;,firefox,privacy-and-security,60,1,1
1217046,1525929463,"When bookmarking a page in FF60 and selecting ""Choose"" a folder, all folders in the bookmark menu list are not displayed.","<p>Folders in the  bookmark menu list, have a different icon.
</p>",bookmarks;desktop;firefox-600;windows-7;,firefox,bookmarks,60,1,1
1217047,1525929529,How I am supposed to update Firefox in a root-only location when it refuses to start as root using sudo?,"<p>I am using a custom installation of Firefox on Fedora located in /usr/local/firefox. This location is (obviously) read-only for an ordinary user and can be written to by root only. I don't want to make the installation directory writable by ordinary user, so when notified by Firefox that it could not install updates I used sudo to start it in a root privilege mode to allow installation of the updates, then I shut it down and started as an ordinary user again. 
Beginning version 60 this is no more possible, requiring either complete manual install, or starting a complete Gnome/KDE session for root just to allow Firefox to update (sorta clumsy...).
If it is absolutely necessary to refuse starting under sudo, wouldn't it be possible to provide something like update-only mode of the browser which would allow running as root under sudo?
Thanx.
</p>",download-and-install_1;firefox-600;desktop;linux;,firefox,download-and-install,60,1,1
1217048,1525930281,"BUG IN Firefox 60.0 - since the update, impossible to read my digital newspaper","<p>when I click on the frontpage, nothing happens now since the update. 
Also the arrow is gone to read the next page and it is impossible to consult the older newspapers (archive) - see examples.
</p><p>By using Google Chrome everything is fine, no problems at all, I can read my newspaper as usual.
</p><p>So the cause of this bug is Firefox!!!
</p><p>Speedy Kepke
</p>",firefox-600;other;desktop;windows-10;escalate;bug_1;,firefox,other,60,1,1
1217051,1525932912,whenever i open a website. it starts downloading website images. why?,"<p>sir,
whenever i open any website firefox browser starts downloading website images and the images dont showup in the website. How to stop this? Please help.
</p>",websites;firefox-590;desktop;windows-81;,firefox,websites,60,1,1
